emotion,browDownLeft,browDownRight,browInnerUp,cheekSquintLeft,cheekSquintRight,eyeBlinkRight,eyeBlinkLeft,eyeSquintRight,eyeSquintLeft,eyeWideLeft,eyeWideRight,jawOpen,mouthSmileLeft,mouthSmileRight
0,0.09447582811117172,0.522331953048706,0.00014721992192789912,1.1054581960934229e-7,8.183197053313052e-8,0.7030459046363831,0.43776941299438477,0.24951328337192535,0.713249683380127,0.00203081127256155,0.00013150469749234617,0.008114036172628403,0.000013531870536098722,0.000017080315956263803
0,0.5991560220718384,0.6939618587493896,0.000036314671888248995,1.125607056451372e-7,1.5760068095005408e-7,0.149252787232399,0.15036775171756744,0.18345150351524353,0.6864545345306396,0.007073044776916504,0.0017487544100731611,0.0019739705603569746,0.022266864776611328,0.01637776382267475
0,0.4335632622241974,0.002070140792056918,0.019854659214615822,1.198555565906645e-7,1.3050272684722586e-7,0.12167525291442871,0.14377760887145996,0.07485750317573547,0.2821503281593323,0.012670489028096199,0.009321123361587524,0.0000015465810747627984,0.008729425258934498,0.0046572331339120865
0,0.006800299976021051,0.012501001358032227,0.07636584341526031,7.872087621763058e-7,0.0000012799621345038759,0.018512604758143425,0.022462207823991776,0.09703994542360306,0.2742379307746887,0.034584783017635345,0.024814048781991005,0.3698478937149048,0.000032478619687026367,0.000046903609472792596
0,0.11424591392278671,0.04288816824555397,0.0005904491990804672,0.0000028146143904450582,0.0000012678291341217118,0.008711009286344051,0.018046991899609566,0.06571289151906967,0.3326241672039032,0.04388852044939995,0.040189310908317566,0.3411515951156616,0.000024665841920068488,0.000010074499186885078
0,0.48354968428611755,0.4599289298057556,0.00030566961504518986,2.4920342411860474e-7,1.8698324311117176e-7,0.37708964943885803,0.43358615040779114,0.5216807126998901,0.5529387593269348,0.0013159066438674927,0.000890736177098006,0.0040600295178592205,0.013354122638702393,0.021236710250377655
0,0.23790343105793,0.27142366766929626,0.000560518354177475,0.000001870199412223883,0.00000339125222126313,0.02085273154079914,0.056090787053108215,0.03940771520137787,0.33245766162872314,0.022467399016022682,0.01705704815685749,0.038178835064172745,0.013702424243092537,0.008459189906716347
0,0.005511855706572533,0.006330565083771944,0.10316291451454163,0.000007343744528043317,0.0000033312048799416516,0.42087921500205994,0.34531182050704956,0.1894950568675995,0.2029218226671219,0.003352284897118807,0.002285305643454194,0.3966594934463501,0.011890879832208157,0.015102913603186607
0,0.030065130442380905,0.03991016745567322,0.03436318039894104,3.2020514595387795e-7,0.000001343721464763803,0.03488509729504585,0.03364654257893562,0.12668409943580627,0.1595442146062851,0.0322076678276062,0.01872258074581623,0.0049954066053032875,0.0000010853692629098077,0.0000014103341072768671
0,0.6465630531311035,0.6685929298400879,0.0005070528131909668,0.0000010014714462158736,2.7757360498981143e-7,0.10473611950874329,0.13573776185512543,0.3985317051410675,0.5433427095413208,0.004501955583691597,0.002364719519391656,0.00547049893066287,0.0003715474740602076,0.00032395991729572415
0,0.713063657283783,0.7535245418548584,0.000036132591048954055,6.169972266434343e-7,1.9354415314865037e-7,0.46889927983283997,0.35810402035713196,0.607359766960144,0.6134742498397827,0.001347690704278648,0.0005710421246476471,0.4322327673435211,0.000011413622814870905,0.000012526386854005978
0,0.3474469482898712,0.40132007002830505,0.014673799276351929,1.1486289253070936e-7,1.8900249187936424e-7,0.45336639881134033,0.45699772238731384,0.6231372356414795,0.4622654914855957,0.0014709648676216602,0.0003952310071326792,0.0031950681004673243,0.0026277995202690363,0.006019703112542629
0,0.07879773527383804,0.051808346062898636,0.0004897760809399188,9.250329640053678e-7,0.0000029862876544939354,0.06319432705640793,0.10238022357225418,0.4589141011238098,0.2871771454811096,0.005581690929830074,0.01081889308989048,0.0024372439365833998,0.058546315878629684,0.03189602494239807
0,0.00823683850467205,0.008334500715136528,0.08193337917327881,0.0000011568291711228085,4.166487315160339e-7,0.08550179749727249,0.10171301662921906,0.14583119750022888,0.40662434697151184,0.006234253291040659,0.00698297331109643,0.0012876949040219188,0.00315682590007782,0.0017995721427723765
0,0.00035234837559983134,0.0001573700865264982,0.702067494392395,8.901540127226326e-7,0.000006198963092174381,0.08815569430589676,0.2046993225812912,0.2934094965457916,0.22052930295467377,0.003877477254718542,0.017105940729379654,0.00024239062622655183,0.07941540330648422,0.029757564887404442
0,0.02303694374859333,0.06410705298185349,0.0008468297892250121,0.000004609801635524491,0.0000019091382910119137,0.08382260799407959,0.06240903213620186,0.43957117199897766,0.3794236481189728,0.013561943545937538,0.011950328946113586,0.4853174388408661,0.008496125228703022,0.03229457512497902
0,0.16002924740314484,0.10505925863981247,0.000057840148656396195,0.0000023819063699193066,5.709006245524506e-7,0.2533266842365265,0.39994293451309204,0.6043535470962524,0.7685258388519287,0.0020932655315846205,0.001310511026531458,0.12500150501728058,0.12008942663669586,0.23680971562862396
