emotion,browDownLeft,browDownRight,browInnerUp,cheekSquintLeft,cheekSquintRight,eyeBlinkRight,eyeBlinkLeft,eyeSquintRight,eyeSquintLeft,eyeWideLeft,eyeWideRight,jawOpen,mouthSmileLeft,mouthSmileRight
0,0.18709492683410645,0.2226860374212265,0.0005449320888146758,4.984786983186495e-7,3.171468847540382e-7,0.6644865274429321,0.6959649324417114,0.5349247455596924,0.6957072615623474,0.0004889073898084462,0.00010723690502345562,0.02207736112177372,0.01743352971971035,0.01765618473291397
0,0.1341976374387741,0.10034631192684174,0.0158078670501709,2.470642073149065e-7,1.2777444169387309e-7,0.03018941916525364,0.0507139228284359,0.20271167159080505,0.32592594623565674,0.013057637959718704,0.01742946356534958,0.005841498263180256,0.00011929969332413748,0.00004568590156850405
0,0.0008442701073363423,0.00026114299544133246,0.5406699180603027,2.8270025609344884e-7,7.133325539143698e-7,0.0058470359072089195,0.019549613818526268,0.00879646185785532,0.02981947921216488,0.049513932317495346,0.07081726938486099,0.05004461482167244,0.00006064567423891276,0.0000481704410049133
0,0.0006772904307581484,0.0007289311033673584,0.7694410085678101,6.556647349498235e-7,4.766061749705841e-7,0.00669127469882369,0.009011532180011272,0.0643962025642395,0.16774949431419373,0.05685112625360489,0.04080083221197128,0.02917354740202427,0.000001072498207577155,7.954625971251517e-7
0,0.015535419806838036,0.03697258606553078,0.17997168004512787,7.914486133131504e-8,2.6185716706095263e-8,0.12040810286998749,0.10517072677612305,0.23647147417068481,0.5600069165229797,0.019116772338747978,0.003530854359269142,0.0039047396276146173,9.128385727308341e-7,0.0000036737928894581273
0,0.000388704938814044,0.0002285254158778116,0.7286779284477234,0.000001921902139656595,4.0170871784539486e-7,0.09615866094827652,0.582190215587616,0.7921650409698486,0.3450396955013275,0.0013716440880671144,0.012335432693362236,0.00023701640020590276,0.05519973486661911,0.0783323347568512
0,0.07436371594667435,0.033870160579681396,0.013540520332753658,2.093429714022932e-7,1.753266900550443e-7,0.12384349852800369,0.2802908420562744,0.2424250692129135,0.37424436211586,0.002031249925494194,0.0042585339397192,0.0011606240877881646,0.045418839901685715,0.03851645067334175
0,0.00040898946463130414,0.00002777865665848367,0.6883510947227478,8.137201348290546e-7,0.0000010279646858180058,0.0016002684133127332,0.008325527422130108,0.011339615099132061,0.033681031316518784,0.052785277366638184,0.2178521603345871,0.01946927048265934,0.0004861701454501599,0.0003619873896241188
0,0.00044769488158635795,0.00045135471737012267,0.7709645628929138,0.0000013377834875427652,0.0000011308280818411731,0.04793830215930939,0.09551122784614563,0.051797252148389816,0.08663614839315414,0.010246552526950836,0.0154934236779809,0.176477313041687,0.000005719318323826883,0.0000035794444102066336
0,0.017795676365494728,0.018832305446267128,0.027892038226127625,6.856205914118618e-7,1.2481109479267616e-7,0.032632045447826385,0.06055945158004761,0.37361347675323486,0.2968657910823822,0.008720962330698967,0.014923450537025928,0.020504290238022804,0.000001247846171281708,9.250612151845417e-7
0,0.16053888201713562,0.35745471715927124,0.005490320734679699,1.0089394208989688e-7,1.5432559052896977e-7,0.34814172983169556,0.29936957359313965,0.5470210313796997,0.4165595769882202,0.0032526287250220776,0.0008762566721998155,0.0546032153069973,0.00036292226286605,0.0005587239866144955
